case_id,variant,granularity,container,frontend,tokenizer,token_count,char_count,compiled
case10_multi_turn,full|nested,full,nested,json,qwen2.5,55,202,"{""intent"":""!UPDATE"",""act"":""order_42"",""field"":""address"",""new_value"":""5_Tianfu_Ave"",""constraints"":[{""type"":""auth"",""value"":""verified"",""subject"":""user""},{""type"":""status"",""value"":""shipped"",""operator"":""!=""}"
case10_multi_turn,full|nested,full,nested,json,claude,59,202,"{""intent"":""!UPDATE"",""act"":""order_42"",""field"":""address"",""new_value"":""5_Tianfu_Ave"",""constraints"":[{""type"":""auth"",""value"":""verified"",""subject"":""user""},{""type"":""status"",""value"":""shipped"",""operator"":""!=""}"
case10_multi_turn,full|nested,full,nested,json,gemini,58,202,"{""intent"":""!UPDATE"",""act"":""order_42"",""field"":""address"",""new_value"":""5_Tianfu_Ave"",""constraints"":[{""type"":""auth"",""value"":""verified"",""subject"":""user""},{""type"":""status"",""value"":""shipped"",""operator"":""!=""}"
case10_multi_turn,full|nested,full,nested,natural,gpt-4o,25,86,"If auth is verified and status is not shipped, update order_42, address, 5_Tianfu_Ave."
case10_multi_turn,full|nested,full,nested,natural,gpt-3.5,25,86,"If auth is verified and status is not shipped, update order_42, address, 5_Tianfu_Ave."
case10_multi_turn,full|nested,full,nested,natural,llama-2,29,86,"If auth is verified and status is not shipped, update order_42, address, 5_Tianfu_Ave."
case10_multi_turn,full|nested,full,nested,natural,qwen2.5,26,86,"If auth is verified and status is not shipped, update order_42, address, 5_Tianfu_Ave."
case10_multi_turn,full|nested,full,nested,natural,claude,26,86,"If auth is verified and status is not shipped, update order_42, address, 5_Tianfu_Ave."
case10_multi_turn,full|nested,full,nested,natural,gemini,26,86,"If auth is verified and status is not shipped, update order_42, address, 5_Tianfu_Ave."
case10_multi_turn,full|flat,full,flat,code,gpt-4o,51,157,"{""intent"":""!UPDATE"",""act"":""order_42"",""field"":""address"",""new_value"":""5_Tianfu_Ave"",""c0_type"":""auth"",""c0_val"":""verified"",""c1_type"":""status"",""c1_val"":""shipped""}"
case10_multi_turn,full|flat,full,flat,code,gpt-3.5,51,157,"{""intent"":""!UPDATE"",""act"":""order_42"",""field"":""address"",""new_value"":""5_Tianfu_Ave"",""c0_type"":""auth"",""c0_val"":""verified"",""c1_type"":""status"",""c1_val"":""shipped""}"
case10_multi_turn,full|flat,full,flat,code,llama-2,60,157,"{""intent"":""!UPDATE"",""act"":""order_42"",""field"":""address"",""new_value"":""5_Tianfu_Ave"",""c0_type"":""auth"",""c0_val"":""verified"",""c1_type"":""status"",""c1_val"":""shipped""}"
case10_multi_turn,full|flat,full,flat,code,qwen2.5,52,157,"{""intent"":""!UPDATE"",""act"":""order_42"",""field"":""address"",""new_value"":""5_Tianfu_Ave"",""c0_type"":""auth"",""c0_val"":""verified"",""c1_type"":""status"",""c1_val"":""shipped""}"
case10_multi_turn,full|flat,full,flat,code,claude,58,157,"{""intent"":""!UPDATE"",""act"":""order_42"",""field"":""address"",""new_value"":""5_Tianfu_Ave"",""c0_type"":""auth"",""c0_val"":""verified"",""c1_type"":""status"",""c1_val"":""shipped""}"
case10_multi_turn,full|flat,full,flat,code,gemini,57,157,"{""intent"":""!UPDATE"",""act"":""order_42"",""field"":""address"",""new_value"":""5_Tianfu_Ave"",""c0_type"":""auth"",""c0_val"":""verified"",""c1_type"":""status"",""c1_val"":""shipped""}"
case10_multi_turn,full|flat,full,flat,json,gpt-4o,51,157,"{""intent"":""!UPDATE"",""act"":""order_42"",""field"":""address"",""new_value"":""5_Tianfu_Ave"",""c0_type"":""auth"",""c0_val"":""verified"",""c1_type"":""status"",""c1_val"":""shipped""}"
case10_multi_turn,full|flat,full,flat,json,gpt-3.5,51,157,"{""intent"":""!UPDATE"",""act"":""order_42"",""field"":""address"",""new_value"":""5_Tianfu_Ave"",""c0_type"":""auth"",""c0_val"":""verified"",""c1_type"":""status"",""c1_val"":""shipped""}"
case10_multi_turn,full|flat,full,flat,json,llama-2,60,157,"{""intent"":""!UPDATE"",""act"":""order_42"",""field"":""address"",""new_value"":""5_Tianfu_Ave"",""c0_type"":""auth"",""c0_val"":""verified"",""c1_type"":""status"",""c1_val"":""shipped""}"
case10_multi_turn,full|flat,full,flat,json,qwen2.5,52,157,"{""intent"":""!UPDATE"",""act"":""order_42"",""field"":""address"",""new_value"":""5_Tianfu_Ave"",""c0_type"":""auth"",""c0_val"":""verified"",""c1_type"":""status"",""c1_val"":""shipped""}"
case10_multi_turn,full|flat,full,flat,json,claude,58,157,"{""intent"":""!UPDATE"",""act"":""order_42"",""field"":""address"",""new_value"":""5_Tianfu_Ave"",""c0_type"":""auth"",""c0_val"":""verified"",""c1_type"":""status"",""c1_val"":""shipped""}"
case10_multi_turn,full|flat,full,flat,json,gemini,57,157,"{""intent"":""!UPDATE"",""act"":""order_42"",""field"":""address"",""new_value"":""5_Tianfu_Ave"",""c0_type"":""auth"",""c0_val"":""verified"",""c1_type"":""status"",""c1_val"":""shipped""}"
case10_multi_turn,full|flat,full,flat,natural,gpt-4o,51,157,"{""intent"":""!UPDATE"",""act"":""order_42"",""field"":""address"",""new_value"":""5_Tianfu_Ave"",""c0_type"":""auth"",""c0_val"":""verified"",""c1_type"":""status"",""c1_val"":""shipped""}"
case10_multi_turn,full|flat,full,flat,natural,gpt-3.5,51,157,"{""intent"":""!UPDATE"",""act"":""order_42"",""field"":""address"",""new_value"":""5_Tianfu_Ave"",""c0_type"":""auth"",""c0_val"":""verified"",""c1_type"":""status"",""c1_val"":""shipped""}"
case10_multi_turn,full|flat,full,flat,natural,llama-2,60,157,"{""intent"":""!UPDATE"",""act"":""order_42"",""field"":""address"",""new_value"":""5_Tianfu_Ave"",""c0_type"":""auth"",""c0_val"":""verified"",""c1_type"":""status"",""c1_val"":""shipped""}"
case10_multi_turn,full|flat,full,flat,natural,qwen2.5,52,157,"{""intent"":""!UPDATE"",""act"":""order_42"",""field"":""address"",""new_value"":""5_Tianfu_Ave"",""c0_type"":""auth"",""c0_val"":""verified"",""c1_type"":""status"",""c1_val"":""shipped""}"
case10_multi_turn,full|flat,full,flat,natural,claude,58,157,"{""intent"":""!UPDATE"",""act"":""order_42"",""field"":""address"",""new_value"":""5_Tianfu_Ave"",""c0_type"":""auth"",""c0_val"":""verified"",""c1_type"":""status"",""c1_val"":""shipped""}"
case10_multi_turn,full|flat,full,flat,natural,gemini,57,157,"{""intent"":""!UPDATE"",""act"":""order_42"",""field"":""address"",""new_value"":""5_Tianfu_Ave"",""c0_type"":""auth"",""c0_val"":""verified"",""c1_type"":""status"",""c1_val"":""shipped""}"
case10_multi_turn,full|compact,full,compact,code,gpt-4o,76,210,"{""i"":""!UPDATE"",""e"":[{""d"":""act"",""v"":""order_42"",""x"":""!UPDATE""},{""d"":""field"",""v"":""address""},{""d"":""new_value"",""v"":""5_Tianfu_Ave""}],""k"":[{""t"":""auth"",""v"":""verified"",""s"":""user""},{""t"":""status"",""v"":""shipped"","""
case10_multi_turn,full|compact,full,compact,code,gpt-3.5,74,210,"{""i"":""!UPDATE"",""e"":[{""d"":""act"",""v"":""order_42"",""x"":""!UPDATE""},{""d"":""field"",""v"":""address""},{""d"":""new_value"",""v"":""5_Tianfu_Ave""}],""k"":[{""t"":""auth"",""v"":""verified"",""s"":""user""},{""t"":""status"",""v"":""shipped"","""
case10_multi_turn,full|compact,full,compact,code,llama-2,88,210,"{""i"":""!UPDATE"",""e"":[{""d"":""act"",""v"":""order_42"",""x"":""!UPDATE""},{""d"":""field"",""v"":""address""},{""d"":""new_value"",""v"":""5_Tianfu_Ave""}],""k"":[{""t"":""auth"",""v"":""verified"",""s"":""user""},{""t"":""status"",""v"":""shipped"","""
case10_multi_turn,full|compact,full,compact,code,qwen2.5,75,210,"{""i"":""!UPDATE"",""e"":[{""d"":""act"",""v"":""order_42"",""x"":""!UPDATE""},{""d"":""field"",""v"":""address""},{""d"":""new_value"",""v"":""5_Tianfu_Ave""}],""k"":[{""t"":""auth"",""v"":""verified"",""s"":""user""},{""t"":""status"",""v"":""shipped"","""
case10_multi_turn,full|compact,full,compact,code,claude,81,210,"{""i"":""!UPDATE"",""e"":[{""d"":""act"",""v"":""order_42"",""x"":""!UPDATE""},{""d"":""field"",""v"":""address""},{""d"":""new_value"",""v"":""5_Tianfu_Ave""}],""k"":[{""t"":""auth"",""v"":""verified"",""s"":""user""},{""t"":""status"",""v"":""shipped"","""
case10_multi_turn,full|compact,full,compact,code,gemini,81,210,"{""i"":""!UPDATE"",""e"":[{""d"":""act"",""v"":""order_42"",""x"":""!UPDATE""},{""d"":""field"",""v"":""address""},{""d"":""new_value"",""v"":""5_Tianfu_Ave""}],""k"":[{""t"":""auth"",""v"":""verified"",""s"":""user""},{""t"":""status"",""v"":""shipped"","""
case10_multi_turn,full|compact,full,compact,json,gpt-4o,76,210,"{""i"":""!UPDATE"",""e"":[{""d"":""act"",""v"":""order_42"",""x"":""!UPDATE""},{""d"":""field"",""v"":""address""},{""d"":""new_value"",""v"":""5_Tianfu_Ave""}],""k"":[{""t"":""auth"",""v"":""verified"",""s"":""user""},{""t"":""status"",""v"":""shipped"","""
case10_multi_turn,full|compact,full,compact,json,gpt-3.5,74,210,"{""i"":""!UPDATE"",""e"":[{""d"":""act"",""v"":""order_42"",""x"":""!UPDATE""},{""d"":""field"",""v"":""address""},{""d"":""new_value"",""v"":""5_Tianfu_Ave""}],""k"":[{""t"":""auth"",""v"":""verified"",""s"":""user""},{""t"":""status"",""v"":""shipped"","""
case10_multi_turn,full|compact,full,compact,json,llama-2,88,210,"{""i"":""!UPDATE"",""e"":[{""d"":""act"",""v"":""order_42"",""x"":""!UPDATE""},{""d"":""field"",""v"":""address""},{""d"":""new_value"",""v"":""5_Tianfu_Ave""}],""k"":[{""t"":""auth"",""v"":""verified"",""s"":""user""},{""t"":""status"",""v"":""shipped"","""
case10_multi_turn,full|compact,full,compact,json,qwen2.5,75,210,"{""i"":""!UPDATE"",""e"":[{""d"":""act"",""v"":""order_42"",""x"":""!UPDATE""},{""d"":""field"",""v"":""address""},{""d"":""new_value"",""v"":""5_Tianfu_Ave""}],""k"":[{""t"":""auth"",""v"":""verified"",""s"":""user""},{""t"":""status"",""v"":""shipped"","""
case10_multi_turn,full|compact,full,compact,json,claude,81,210,"{""i"":""!UPDATE"",""e"":[{""d"":""act"",""v"":""order_42"",""x"":""!UPDATE""},{""d"":""field"",""v"":""address""},{""d"":""new_value"",""v"":""5_Tianfu_Ave""}],""k"":[{""t"":""auth"",""v"":""verified"",""s"":""user""},{""t"":""status"",""v"":""shipped"","""
case10_multi_turn,full|compact,full,compact,json,gemini,81,210,"{""i"":""!UPDATE"",""e"":[{""d"":""act"",""v"":""order_42"",""x"":""!UPDATE""},{""d"":""field"",""v"":""address""},{""d"":""new_value"",""v"":""5_Tianfu_Ave""}],""k"":[{""t"":""auth"",""v"":""verified"",""s"":""user""},{""t"":""status"",""v"":""shipped"","""
case10_multi_turn,full|compact,full,compact,natural,gpt-4o,76,210,"{""i"":""!UPDATE"",""e"":[{""d"":""act"",""v"":""order_42"",""x"":""!UPDATE""},{""d"":""field"",""v"":""address""},{""d"":""new_value"",""v"":""5_Tianfu_Ave""}],""k"":[{""t"":""auth"",""v"":""verified"",""s"":""user""},{""t"":""status"",""v"":""shipped"","""
case10_multi_turn,full|compact,full,compact,natural,gpt-3.5,74,210,"{""i"":""!UPDATE"",""e"":[{""d"":""act"",""v"":""order_42"",""x"":""!UPDATE""},{""d"":""field"",""v"":""address""},{""d"":""new_value"",""v"":""5_Tianfu_Ave""}],""k"":[{""t"":""auth"",""v"":""verified"",""s"":""user""},{""t"":""status"",""v"":""shipped"","""
case10_multi_turn,full|compact,full,compact,natural,llama-2,88,210,"{""i"":""!UPDATE"",""e"":[{""d"":""act"",""v"":""order_42"",""x"":""!UPDATE""},{""d"":""field"",""v"":""address""},{""d"":""new_value"",""v"":""5_Tianfu_Ave""}],""k"":[{""t"":""auth"",""v"":""verified"",""s"":""user""},{""t"":""status"",""v"":""shipped"","""
case10_multi_turn,full|compact,full,compact,natural,qwen2.5,75,210,"{""i"":""!UPDATE"",""e"":[{""d"":""act"",""v"":""order_42"",""x"":""!UPDATE""},{""d"":""field"",""v"":""address""},{""d"":""new_value"",""v"":""5_Tianfu_Ave""}],""k"":[{""t"":""auth"",""v"":""verified"",""s"":""user""},{""t"":""status"",""v"":""shipped"","""
case10_multi_turn,full|compact,full,compact,natural,claude,81,210,"{""i"":""!UPDATE"",""e"":[{""d"":""act"",""v"":""order_42"",""x"":""!UPDATE""},{""d"":""field"",""v"":""address""},{""d"":""new_value"",""v"":""5_Tianfu_Ave""}],""k"":[{""t"":""auth"",""v"":""verified"",""s"":""user""},{""t"":""status"",""v"":""shipped"","""
case10_multi_turn,full|compact,full,compact,natural,gemini,81,210,"{""i"":""!UPDATE"",""e"":[{""d"":""act"",""v"":""order_42"",""x"":""!UPDATE""},{""d"":""field"",""v"":""address""},{""d"":""new_value"",""v"":""5_Tianfu_Ave""}],""k"":[{""t"":""auth"",""v"":""verified"",""s"":""user""},{""t"":""status"",""v"":""shipped"","""
case1_multi_constraint,coarse|nested,coarse,nested,code,gpt-4o,4,14,cancel(flight)
case1_multi_constraint,coarse|nested,coarse,nested,code,gpt-3.5,4,14,cancel(flight)
case1_multi_constraint,coarse|nested,coarse,nested,code,llama-2,5,14,cancel(flight)
case1_multi_constraint,coarse|nested,coarse,nested,code,qwen2.5,4,14,cancel(flight)
case1_multi_constraint,coarse|nested,coarse,nested,code,claude,4,14,cancel(flight)
case1_multi_constraint,coarse|nested,coarse,nested,code,gemini,4,14,cancel(flight)
case1_multi_constraint,coarse|nested,coarse,nested,json,gpt-4o,11,35,"{""intent"":""!CANCEL"",""act"":""flight""}"
case1_multi_constraint,coarse|nested,coarse,nested,json,gpt-3.5,10,35,"{""intent"":""!CANCEL"",""act"":""flight""}"
case1_multi_constraint,coarse|nested,coarse,nested,json,llama-2,13,35,"{""intent"":""!CANCEL"",""act"":""flight""}"
case1_multi_constraint,coarse|nested,coarse,nested,json,qwen2.5,10,35,"{""intent"":""!CANCEL"",""act"":""flight""}"
case1_multi_constraint,coarse|nested,coarse,nested,json,claude,10,35,"{""intent"":""!CANCEL"",""act"":""flight""}"
case1_multi_constraint,coarse|nested,coarse,nested,json,gemini,10,35,"{""intent"":""!CANCEL"",""act"":""flight""}"
case1_multi_constraint,coarse|nested,coarse,nested,natural,gpt-4o,3,14,cancel flight.
case1_multi_constraint,coarse|nested,coarse,nested,natural,gpt-3.5,3,14,cancel flight.
case1_multi_constraint,coarse|nested,coarse,nested,natural,llama-2,3,14,cancel flight.
case1_multi_constraint,coarse|nested,coarse,nested,natural,qwen2.5,3,14,cancel flight.
case1_multi_constraint,coarse|nested,coarse,nested,natural,claude,3,14,cancel flight.
case1_multi_constraint,coarse|nested,coarse,nested,natural,gemini,3,14,cancel flight.
case1_multi_constraint,coarse|flat,coarse,flat,code,gpt-4o,11,35,"{""intent"":""!CANCEL"",""act"":""flight""}"
case1_multi_constraint,coarse|flat,coarse,flat,code,gpt-3.5,10,35,"{""intent"":""!CANCEL"",""act"":""flight""}"
case1_multi_constraint,coarse|flat,coarse,flat,code,llama-2,13,35,"{""intent"":""!CANCEL"",""act"":""flight""}"
case1_multi_constraint,coarse|flat,coarse,flat,code,qwen2.5,10,35,"{""intent"":""!CANCEL"",""act"":""flight""}"
case1_multi_constraint,coarse|flat,coarse,flat,code,claude,10,35,"{""intent"":""!CANCEL"",""act"":""flight""}"
case1_multi_constraint,coarse|flat,coarse,flat,code,gemini,10,35,"{""intent"":""!CANCEL"",""act"":""flight""}"
case1_multi_constraint,coarse|flat,coarse,flat,json,gpt-4o,11,35,"{""intent"":""!CANCEL"",""act"":""flight""}"
case1_multi_constraint,coarse|flat,coarse,flat,json,gpt-3.5,10,35,"{""intent"":""!CANCEL"",""act"":""flight""}"
case1_multi_constraint,coarse|flat,coarse,flat,json,llama-2,13,35,"{""intent"":""!CANCEL"",""act"":""flight""}"
case1_multi_constraint,coarse|flat,coarse,flat,json,qwen2.5,10,35,"{""intent"":""!CANCEL"",""act"":""flight""}"
case1_multi_constraint,coarse|flat,coarse,flat,json,claude,10,35,"{""intent"":""!CANCEL"",""act"":""flight""}"
case1_multi_constraint,coarse|flat,coarse,flat,json,gemini,10,35,"{""intent"":""!CANCEL"",""act"":""flight""}"
case1_multi_constraint,coarse|flat,coarse,flat,natural,gpt-4o,11,35,"{""intent"":""!CANCEL"",""act"":""flight""}"
case1_multi_constraint,coarse|flat,coarse,flat,natural,gpt-3.5,10,35,"{""intent"":""!CANCEL"",""act"":""flight""}"
case1_multi_constraint,coarse|flat,coarse,flat,natural,llama-2,13,35,"{""intent"":""!CANCEL"",""act"":""flight""}"
case1_multi_constraint,coarse|flat,coarse,flat,natural,qwen2.5,10,35,"{""intent"":""!CANCEL"",""act"":""flight""}"
case1_multi_constraint,coarse|flat,coarse,flat,natural,claude,10,35,"{""intent"":""!CANCEL"",""act"":""flight""}"
case1_multi_constraint,coarse|flat,coarse,flat,natural,gemini,10,35,"{""intent"":""!CANCEL"",""act"":""flight""}"
case1_multi_constraint,coarse|compact,coarse,compact,code,gpt-4o,25,60,"{""i"":""!CANCEL"",""e"":[{""d"":""act"",""v"":""flight"",""x"":""!CANCEL""}]}"
case1_multi_constraint,coarse|compact,coarse,compact,code,gpt-3.5,22,60,"{""i"":""!CANCEL"",""e"":[{""d"":""act"",""v"":""flight"",""x"":""!CANCEL""}]}"
case1_multi_constraint,coarse|compact,coarse,compact,code,llama-2,30,60,"{""i"":""!CANCEL"",""e"":[{""d"":""act"",""v"":""flight"",""x"":""!CANCEL""}]}"
case1_multi_constraint,coarse|compact,coarse,compact,code,qwen2.5,22,60,"{""i"":""!CANCEL"",""e"":[{""d"":""act"",""v"":""flight"",""x"":""!CANCEL""}]}"
case1_multi_constraint,coarse|compact,coarse,compact,code,claude,22,60,"{""i"":""!CANCEL"",""e"":[{""d"":""act"",""v"":""flight"",""x"":""!CANCEL""}]}"
case1_multi_constraint,coarse|compact,coarse,compact,code,gemini,24,60,"{""i"":""!CANCEL"",""e"":[{""d"":""act"",""v"":""flight"",""x"":""!CANCEL""}]}"
case1_multi_constraint,coarse|compact,coarse,compact,json,gpt-4o,25,60,"{""i"":""!CANCEL"",""e"":[{""d"":""act"",""v"":""flight"",""x"":""!CANCEL""}]}"
case1_multi_constraint,coarse|compact,coarse,compact,json,gpt-3.5,22,60,"{""i"":""!CANCEL"",""e"":[{""d"":""act"",""v"":""flight"",""x"":""!CANCEL""}]}"
case1_multi_constraint,coarse|compact,coarse,compact,json,llama-2,30,60,"{""i"":""!CANCEL"",""e"":[{""d"":""act"",""v"":""flight"",""x"":""!CANCEL""}]}"
case1_multi_constraint,coarse|compact,coarse,compact,json,qwen2.5,22,60,"{""i"":""!CANCEL"",""e"":[{""d"":""act"",""v"":""flight"",""x"":""!CANCEL""}]}"
case1_multi_constraint,coarse|compact,coarse,compact,json,claude,22,60,"{""i"":""!CANCEL"",""e"":[{""d"":""act"",""v"":""flight"",""x"":""!CANCEL""}]}"
case1_multi_constraint,coarse|compact,coarse,compact,json,gemini,24,60,"{""i"":""!CANCEL"",""e"":[{""d"":""act"",""v"":""flight"",""x"":""!CANCEL""}]}"
case1_multi_constraint,coarse|compact,coarse,compact,natural,gpt-4o,25,60,"{""i"":""!CANCEL"",""e"":[{""d"":""act"",""v"":""flight"",""x"":""!CANCEL""}]}"
case1_multi_constraint,coarse|compact,coarse,compact,natural,gpt-3.5,22,60,"{""i"":""!CANCEL"",""e"":[{""d"":""act"",""v"":""flight"",""x"":""!CANCEL""}]}"
case1_multi_constraint,coarse|compact,coarse,compact,natural,llama-2,30,60,"{""i"":""!CANCEL"",""e"":[{""d"":""act"",""v"":""flight"",""x"":""!CANCEL""}]}"
case1_multi_constraint,coarse|compact,coarse,compact,natural,qwen2.5,22,60,"{""i"":""!CANCEL"",""e"":[{""d"":""act"",""v"":""flight"",""x"":""!CANCEL""}]}"
case1_multi_constraint,coarse|compact,coarse,compact,natural,claude,22,60,"{""i"":""!CANCEL"",""e"":[{""d"":""act"",""v"":""flight"",""x"":""!CANCEL""}]}"
case1_multi_constraint,coarse|compact,coarse,compact,natural,gemini,24,60,"{""i"":""!CANCEL"",""e"":[{""d"":""act"",""v"":""flight"",""x"":""!CANCEL""}]}"
case1_multi_constraint,medium|nested,medium,nested,code,gpt-4o,21,57,"if loc(me,Beijing,t+1am): cancel(flight); email(zhangsan)"
case1_multi_constraint,medium|nested,medium,nested,code,gpt-3.5,20,57,"if loc(me,Beijing,t+1am): cancel(flight); email(zhangsan)"
case1_multi_constraint,medium|nested,medium,nested,code,llama-2,25,57,"if loc(me,Beijing,t+1am): cancel(flight); email(zhangsan)"
case1_multi_constraint,medium|nested,medium,nested,code,qwen2.5,20,57,"if loc(me,Beijing,t+1am): cancel(flight); email(zhangsan)"
case1_multi_constraint,medium|nested,medium,nested,code,claude,23,57,"if loc(me,Beijing,t+1am): cancel(flight); email(zhangsan)"
case1_multi_constraint,medium|nested,medium,nested,code,gemini,21,57,"if loc(me,Beijing,t+1am): cancel(flight); email(zhangsan)"
